goal_id,match_key,season_key,scoring_team_key,minute,scoring_side,is_own_goal,player,running_home,running_away,running_diff,is_plus2_moment
84_10_home,84,2015-2016,Leicester City,10,home,False,Jamie Vardy,1,0,1,False
84_17_home,84,2015-2016,Leicester City,17,home,False,Riyad Mahrez,2,0,2,True
84_24_home,84,2015-2016,Leicester City,24,home,False,Riyad Mahrez,3,0,3,False
84_59_away,84,2015-2016,Sunderland,59,away,False,Jermain Defoe,3,1,2,False
84_65_home,84,2015-2016,Leicester City,65,home,False,Marc Albrighton,4,1,3,False
84_70_away,84,2015-2016,Sunderland,70,away,False,Steven Fletcher,4,2,2,False
85_38_away,85,2015-2016,Crystal Palace,38,away,False,Wilfried Zaha,0,1,-1,False
85_48_away,85,2015-2016,Crystal Palace,48,away,False,Damien Delaney,0,2,-2,True
85_68_home,85,2015-2016,Norwich City,68,home,False,Nathan Redmond,1,2,-1,False
85_93_away,85,2015-2016,Crystal Palace,93,away,False,Yohan Cabaye,1,3,-2,False
88_42_away,88,2015-2016,West Ham United,42,away,False,Cheikhou Kouyaté,0,1,-1,False
88_56_away,88,2015-2016,West Ham United,56,away,False,Mauro Zárate,0,2,-2,True
90_8_away,90,2015-2016,Manchester City,8,away,False,David Silva,0,1,-1,False
90_23_away,90,2015-2016,Manchester City,23,away,False,Yaya Touré,0,2,-2,True
90_58_away,90,2015-2016,Manchester City,58,away,False,Vincent Kompany,0,3,-3,False
92_21_away,92,2015-2016,Everton,21,away,False,Romelu Lukaku,0,1,-1,False
92_44_away,92,2015-2016,Everton,44,away,False,Romelu Lukaku,0,2,-2,True
92_83_away,92,2015-2016,Everton,83,away,False,Ross Barkley,0,3,-3,False
93_25_away,93,2015-2016,Norwich City,25,away,False,Russell Martin,0,1,-1,False
93_36_away,93,2015-2016,Norwich City,36,away,False,Steven Whittaker,0,2,-2,True
93_56_away,93,2015-2016,Norwich City,56,away,False,Nathan Redmond,0,3,-3,False
93_87_home,93,2015-2016,Sunderland,87,home,False,Duncan Watmore,1,3,-2,False
94_8_home,94,2015-2016,Swansea City,8,home,False,Bafétimbi Gomis,1,0,1,False
94_51_home,94,2015-2016,Swansea City,51,home,False,André Ayew,2,0,2,True
95_18_home,95,2015-2016,Tottenham,18,home,False,Eric Dier,1,0,1,False
95_46_home,95,2015-2016,Tottenham,46,home,False,Nacer Chadli,2,0,2,True
95_77_away,95,2015-2016,Stoke City,77,away,False,Marko Arnautovic,2,1,1,False
95_82_away,95,2015-2016,Stoke City,82,away,False,Mame Biram Diouf,2,2,0,False
97_26_away,97,2015-2016,Leicester City,26,away,False,Shinji Okazaki,0,1,-1,False
97_37_away,97,2015-2016,Leicester City,37,away,False,Riyad Mahrez,0,2,-2,True
97_54_home,97,2015-2016,West Ham United,54,home,False,Dimitri Payet,1,2,-1,False
99_31_home,99,2015-2016,Manchester City,31,home,False,Sergio Agüero,1,0,1,False
99_78_home,99,2015-2016,Manchester City,78,home,False,Vincent Kompany,2,0,2,True
99_84_home,99,2015-2016,Manchester City,84,home,False,Fernandinho,3,0,3,False
106_10_away,106,2015-2016,AFC Bournemouth,10,away,False,Callum Wilson,0,1,-1,False
106_27_away,106,2015-2016,AFC Bournemouth,27,away,False,Callum Wilson,0,2,-2,True
106_47_home,106,2015-2016,West Ham United,47,home,False,Mark Noble,1,2,-1,False
106_52_home,106,2015-2016,West Ham United,52,home,False,Cheikhou Kouyaté,2,2,0,False
106_65_away,106,2015-2016,AFC Bournemouth,65,away,False,Marc Pugh,2,3,-1,False
106_78_away,106,2015-2016,AFC Bournemouth,78,away,False,Callum Wilson,2,4,-2,False
106_81_home,106,2015-2016,West Ham United,81,home,False,Modibo Maiga,3,4,-1,False
107_19_away,107,2015-2016,Chelsea,19,away,False,Pedro,0,1,-1,False
107_29_away,107,2015-2016,Chelsea,29,away,False,Diego Costa,0,2,-2,True
107_34_home,107,2015-2016,West Bromwich Albion,34,home,False,James Morrison,1,2,-1,False
107_41_away,107,2015-2016,Chelsea,41,away,False,César Azpilicueta,1,3,-2,False
107_58_home,107,2015-2016,West Bromwich Albion,58,home,False,James Morrison,2,3,-1,False
108_59_away,108,2015-2016,Manchester City,59,away,False,Aleksandar Kolarov,0,1,-1,False
108_87_away,108,2015-2016,Manchester City,87,away,False,Samir Nasri,0,2,-2,True
116_2_away,116,2015-2016,West Ham United,2,away,False,Manuel Lanzini,0,1,-1,False
116_28_away,116,2015-2016,West Ham United,28,away,False,Mark Noble,0,2,-2,True
116_91_away,116,2015-2016,West Ham United,91,away,False,Diafra Sakho,0,3,-3,False
117_46_home,117,2015-2016,Manchester City,46,home,False,Raheem Sterling,1,0,1,False
117_55_home,117,2015-2016,Manchester City,55,home,False,Fernandinho,2,0,2,True
119_45_home,119,2015-2016,Southampton,45,home,False,Graziano Pellè,1,0,1,False
119_63_home,119,2015-2016,Southampton,63,home,False,Dusan Tadic,2,0,2,True
119_66_home,119,2015-2016,Southampton,66,home,False,Dusan Tadic,3,0,3,False
121_16_home,121,2015-2016,Everton,16,home,False,Steven Naismith,1,0,1,False
121_21_home,121,2015-2016,Everton,21,home,False,Steven Naismith,2,0,2,True
121_35_away,121,2015-2016,Chelsea,35,away,False,Nemanja Matic,2,1,1,False
121_81_home,121,2015-2016,Everton,81,home,False,Steven Naismith,3,1,2,False
122_30_home,122,2015-2016,Arsenal,30,home,False,Theo Walcott,1,0,1,False
122_84_home,122,2015-2016,Arsenal,84,home,False,Olivier Giroud,2,0,2,True
126_34_home,126,2015-2016,Norwich City,34,home,False,Cameron Jerome,1,0,1,False
126_51_home,126,2015-2016,Norwich City,51,home,False,Wes Hoolahan,2,0,2,True
126_66_home,126,2015-2016,Norwich City,66,home,False,Matthew Jarvis,3,0,3,False
126_80_away,126,2015-2016,AFC Bournemouth,80,away,False,Steve Cook,3,1,2,False
127_48_home,127,2015-2016,Manchester United,48,home,False,Daley Blind,1,0,1,False
127_69_home,127,2015-2016,Manchester United,69,home,False,Ander Herrera,2,0,2,True
127_83_away,127,2015-2016,Liverpool,83,away,False,Christian Benteke,2,1,1,False
127_85_home,127,2015-2016,Manchester United,85,home,False,Anthony Martial,3,1,2,False
129_38_away,129,2015-2016,Aston Villa,38,away,False,Jack Grealish,0,1,-1,False
129_62_away,129,2015-2016,Aston Villa,62,away,False,Carles Gil,0,2,-2,True
129_71_home,129,2015-2016,Leicester City,71,home,False,Ritchie de Laet,1,2,-1,False
129_81_home,129,2015-2016,Leicester City,81,home,False,Jamie Vardy,2,2,0,False
129_88_home,129,2015-2016,Leicester City,88,home,False,Nathan Dyer,3,2,1,False
130_8_home,130,2015-2016,West Ham United,8,home,False,Dimitri Payet,1,0,1,False
130_47_home,130,2015-2016,West Ham United,47,home,False,Dimitri Payet,2,0,2,True
131_52_home,131,2015-2016,Chelsea,52,home,False,Kurt Zouma,1,0,1,False
131_90_home,131,2015-2016,Chelsea,90,home,True,Calum Chambers,2,0,2,True
132_9_away,132,2015-2016,Watford,9,away,False,Odion Ighalo,0,1,-1,False
132_27_away,132,2015-2016,Watford,27,away,False,Odion Ighalo,0,2,-2,True
132_61_home,132,2015-2016,Newcastle United,61,home,False,Daryl Janmaat,1,2,-1,False
134_3_home,134,2015-2016,AFC Bournemouth,3,home,False,Callum Wilson,1,0,1,False
134_8_home,134,2015-2016,AFC Bournemouth,8,home,False,Matt Ritchie,2,0,2,True
135_12_home,135,2015-2016,Stoke City,12,home,False,Bojan,1,0,1,False
135_19_home,135,2015-2016,Stoke City,19,home,False,Jonathan Walters,2,0,2,True
135_50_away,135,2015-2016,Leicester City,50,away,False,Riyad Mahrez,2,1,1,False
135_68_away,135,2015-2016,Leicester City,68,away,False,Jamie Vardy,2,2,0,False
137_5_away,137,2015-2016,West Ham United,5,away,False,Victor Moses,0,1,-1,False
137_30_away,137,2015-2016,West Ham United,30,away,False,Diafra Sakho,0,2,-2,True
137_46_home,137,2015-2016,Manchester City,46,home,False,Kevin De Bruyne,1,2,-1,False
139_12_home,139,2015-2016,Southampton,12,home,False,Graziano Pellè,1,0,1,False
139_33_away,139,2015-2016,Manchester United,33,away,False,Anthony Martial,1,1,0,False
139_49_away,139,2015-2016,Manchester United,49,away,False,Anthony Martial,1,2,-1,False
139_67_away,139,2015-2016,Manchester United,67,away,False,Juan Mata,1,3,-2,True
139_85_home,139,2015-2016,Southampton,85,home,False,Graziano Pellè,2,3,-1,False
141_24_away,141,2015-2016,Manchester City,24,away,False,Kevin De Bruyne,0,1,-1,False
141_44_home,141,2015-2016,Tottenham,44,home,False,Eric Dier,1,1,0,False
141_49_home,141,2015-2016,Tottenham,49,home,False,Toby Alderweireld,2,1,1,False
141_60_home,141,2015-2016,Tottenham,60,home,False,Harry Kane,3,1,2,True
141_78_home,141,2015-2016,Tottenham,78,home,False,Erik Lamela,4,1,3,False
142_10_home,142,2015-2016,Southampton,10,home,False,Virgil van Dijk,1,0,1,False
142_53_home,142,2015-2016,Southampton,53,home,True,Ki Sung-yueng,2,0,2,True
142_60_home,142,2015-2016,Southampton,60,home,False,Sadio Mané,3,0,3,False
142_82_away,142,2015-2016,Swansea City,82,away,False,Gylfi Sigurdsson,3,1,2,False
144_12_home,144,2015-2016,Leicester City,12,home,False,Jamie Vardy,1,0,1,False
144_17_away,144,2015-2016,Arsenal,17,away,False,Theo Walcott,1,1,0,False
144_32_away,144,2015-2016,Arsenal,32,away,False,Alexis Sánchez,1,2,-1,False
144_56_away,144,2015-2016,Arsenal,56,away,False,Alexis Sánchez,1,3,-2,True
144_80_away,144,2015-2016,Arsenal,80,away,False,Alexis Sánchez,1,4,-3,False
144_88_home,144,2015-2016,Leicester City,88,home,False,Jamie Vardy,2,4,-2,False
144_92_away,144,2015-2016,Arsenal,92,away,False,Olivier Giroud,2,5,-3,False
145_1_home,145,2015-2016,Liverpool,1,home,False,James Milner,1,0,1,False
145_58_home,145,2015-2016,Liverpool,58,home,False,Daniel Sturridge,2,0,2,True
145_65_away,145,2015-2016,Aston Villa,65,away,False,Rudy Gestede,2,1,1,False
145_66_home,145,2015-2016,Liverpool,66,home,False,Daniel Sturridge,3,1,2,False
145_70_away,145,2015-2016,Aston Villa,70,away,False,Rudy Gestede,3,2,1,False
146_45_home,146,2015-2016,Manchester United,45,home,False,Wayne Rooney,1,0,1,False
146_48_home,146,2015-2016,Manchester United,48,home,False,Memphis Depay,2,0,2,True
146_89_home,146,2015-2016,Manchester United,89,home,False,Juan Mata,3,0,3,False
148_41_home,148,2015-2016,Newcastle United,41,home,False,Ayoze Pérez,1,0,1,False
148_59_home,148,2015-2016,Newcastle United,59,home,False,Georginio Wijnaldum,2,0,2,True
148_78_away,148,2015-2016,Chelsea,78,away,False,Ramires,2,1,1,False
148_85_away,148,2015-2016,Chelsea,85,away,False,Willian,2,2,0,False
150_40_home,150,2015-2016,West Bromwich Albion,40,home,False,Saido Berahino,1,0,1,False
150_53_home,150,2015-2016,West Bromwich Albion,53,home,False,Craig Dawson,2,0,2,True
150_54_away,150,2015-2016,Everton,54,away,False,Romelu Lukaku,2,1,1,False
150_74_away,150,2015-2016,Everton,74,away,False,Arouna Koné,2,2,0,False
150_83_away,150,2015-2016,Everton,83,away,False,Romelu Lukaku,2,3,-1,False
151_67_home,151,2015-2016,Crystal Palace,67,home,False,Yannick Bolasie,1,0,1,False
151_88_home,151,2015-2016,Crystal Palace,88,home,False,Yohan Cabaye,2,0,2,True
154_17_away,154,2015-2016,Newcastle United,17,away,False,Aleksandar Mitrovic,0,1,-1,False
154_41_home,154,2015-2016,Manchester City,41,home,False,Sergio Agüero,1,1,0,False
154_48_home,154,2015-2016,Manchester City,48,home,False,Sergio Agüero,2,1,1,False
154_49_home,154,2015-2016,Manchester City,49,home,False,Sergio Agüero,3,1,2,True
154_52_home,154,2015-2016,Manchester City,52,home,False,Kevin De Bruyne,4,1,3,False
154_59_home,154,2015-2016,Manchester City,59,home,False,Sergio Agüero,5,1,4,False
154_61_home,154,2015-2016,Manchester City,61,home,False,Sergio Agüero,6,1,5,False
155_27_away,155,2015-2016,Leicester City,27,away,False,Jamie Vardy,0,1,-1,False
155_46_away,155,2015-2016,Leicester City,46,away,False,Jeffrey Schlupp,0,2,-2,True
155_67_home,155,2015-2016,Norwich City,67,home,False,Dieumerci Mbokani,1,2,-1,False
156_9_home,156,2015-2016,Sunderland,9,home,False,Steven Fletcher,1,0,1,False
156_21_home,156,2015-2016,Sunderland,21,home,False,Jeremain Lens,2,0,2,True
156_45_away,156,2015-2016,West Ham United,45,away,False,Carl Jenkinson,2,1,1,False
156_59_away,156,2015-2016,West Ham United,59,away,False,Dimitri Payet,2,2,0,False
157_9_home,157,2015-2016,Chelsea,9,home,False,Willian,1,0,1,False
157_43_away,157,2015-2016,Southampton,43,away,False,Steven Davis,1,1,0,False
157_59_away,157,2015-2016,Southampton,59,away,False,Sadio Mané,1,2,-1,False
157_71_away,157,2015-2016,Southampton,71,away,False,Graziano Pellè,1,3,-2,True
160_5_home,160,2015-2016,Arsenal,5,home,False,Alexis Sánchez,1,0,1,False
160_6_home,160,2015-2016,Arsenal,6,home,False,Mesut Özil,2,0,2,True
160_19_home,160,2015-2016,Arsenal,19,home,False,Alexis Sánchez,3,0,3,False
162_20_home,162,2015-2016,Southampton,20,home,False,José Fonte,1,0,1,False
162_36_home,162,2015-2016,Southampton,36,home,False,Virgil van Dijk,2,0,2,True
162_65_away,162,2015-2016,Leicester City,65,away,False,Jamie Vardy,2,1,1,False
162_90_away,162,2015-2016,Leicester City,90,away,False,Jamie Vardy,2,2,0,False
164_33_home,164,2015-2016,Chelsea,33,home,False,Diego Costa,1,0,1,False
164_53_home,164,2015-2016,Chelsea,53,home,True,Alan Hutton,2,0,2,True
165_21_away,165,2015-2016,West Ham United,21,away,False,Carl Jenkinson,0,1,-1,False
165_24_home,165,2015-2016,Crystal Palace,24,home,False,Yohan Cabaye,1,1,0,False
165_87_away,165,2015-2016,West Ham United,87,away,False,Manuel Lanzini,1,2,-1,False
165_93_away,165,2015-2016,West Ham United,93,away,False,Dimitri Payet,1,3,-2,True
166_17_away,166,2015-2016,Manchester United,17,away,False,Morgan Schneiderlin,0,1,-1,False
166_21_away,166,2015-2016,Manchester United,21,away,False,Ander Herrera,0,2,-2,True
166_61_away,166,2015-2016,Manchester United,61,away,False,Wayne Rooney,0,3,-3,False
167_6_home,167,2015-2016,Manchester City,6,home,False,Raheem Sterling,1,0,1,False
167_10_home,167,2015-2016,Manchester City,10,home,False,Wilfried Bony,2,0,2,True
167_21_away,167,2015-2016,AFC Bournemouth,21,away,False,Glenn Murray,2,1,1,False
167_28_home,167,2015-2016,Manchester City,28,home,False,Raheem Sterling,3,1,2,False
167_47_home,167,2015-2016,Manchester City,47,home,False,Raheem Sterling,4,1,3,False
167_88_home,167,2015-2016,Manchester City,88,home,False,Wilfried Bony,5,1,4,False
168_61_away,168,2015-2016,Arsenal,61,away,False,Alexis Sánchez,0,1,-1,False
168_67_away,168,2015-2016,Arsenal,67,away,False,Olivier Giroud,0,2,-2,True
168_73_away,168,2015-2016,Arsenal,73,away,False,Aaron Ramsey,0,3,-3,False
169_13_home,169,2015-2016,Newcastle United,13,home,False,Georginio Wijnaldum,1,0,1,False
169_19_away,169,2015-2016,Norwich City,19,away,False,Dieumerci Mbokani,1,1,0,False
169_25_home,169,2015-2016,Newcastle United,25,home,False,Georginio Wijnaldum,2,1,1,False
169_32_home,169,2015-2016,Newcastle United,32,home,False,Ayoze Pérez,3,1,2,True
169_33_away,169,2015-2016,Norwich City,33,away,False,Nathan Redmond,3,2,1,False
169_63_home,169,2015-2016,Newcastle United,63,home,False,Aleksandar Mitrovic,4,2,2,False
169_65_home,169,2015-2016,Newcastle United,65,home,False,Georginio Wijnaldum,5,2,3,False
169_84_home,169,2015-2016,Newcastle United,84,home,False,Georginio Wijnaldum,6,2,4,False
175_42_away,175,2015-2016,Watford,42,away,False,Troy Deeney,0,1,-1,False
175_68_away,175,2015-2016,Watford,68,away,False,Almen Abdi,0,2,-2,True
176_35_home,176,2015-2016,Arsenal,35,home,False,Olivier Giroud,1,0,1,False
176_37_home,176,2015-2016,Arsenal,37,home,False,Laurent Koscielny,2,0,2,True
176_43_away,176,2015-2016,Everton,43,away,False,Ross Barkley,2,1,1,False
177_47_home,177,2015-2016,Sunderland,47,home,False,Adam Johnson,1,0,1,False
177_64_home,177,2015-2016,Sunderland,64,home,False,Billy Jones,2,0,2,True
177_85_home,177,2015-2016,Sunderland,85,home,False,Steven Fletcher,3,0,3,False
178_0_home,178,2015-2016,AFC Bournemouth,0,home,False,Matt Ritchie,1,0,1,False
178_8_away,178,2015-2016,Tottenham,8,away,False,Harry Kane,1,1,0,False
178_16_away,178,2015-2016,Tottenham,16,away,False,Mousa Dembélé,1,2,-1,False
178_29_away,178,2015-2016,Tottenham,29,away,False,Erik Lamela,1,3,-2,True
178_55_away,178,2015-2016,Tottenham,55,away,False,Harry Kane,1,4,-3,False
178_62_away,178,2015-2016,Tottenham,62,away,False,Harry Kane,1,5,-4,False
181_3_home,181,2015-2016,Chelsea,3,home,False,Ramires,1,0,1,False
181_47_away,181,2015-2016,Liverpool,47,away,False,Philippe Coutinho,1,1,0,False
181_73_away,181,2015-2016,Liverpool,73,away,False,Philippe Coutinho,1,2,-1,False
181_82_away,181,2015-2016,Liverpool,82,away,False,Christian Benteke,1,3,-2,True
185_48_away,185,2015-2016,Arsenal,48,away,False,Olivier Giroud,0,1,-1,False
185_67_away,185,2015-2016,Arsenal,67,away,False,Laurent Koscielny,0,2,-2,True
185_72_away,185,2015-2016,Arsenal,72,away,False,Joel Campbell,0,3,-3,False
186_38_home,186,2015-2016,Watford,38,home,False,Odion Ighalo,1,0,1,False
186_47_home,186,2015-2016,Watford,47,home,False,Odion Ighalo,2,0,2,True
187_29_home,187,2015-2016,West Bromwich Albion,29,home,False,Salomón Rondón,1,0,1,False
187_56_away,187,2015-2016,Leicester City,56,away,False,Riyad Mahrez,1,1,0,False
187_63_away,187,2015-2016,Leicester City,63,away,False,Riyad Mahrez,1,2,-1,False
187_76_away,187,2015-2016,Leicester City,76,away,False,Jamie Vardy,1,3,-2,True
187_83_home,187,2015-2016,West Bromwich Albion,83,home,False,Rickie Lambert,2,3,-1,False
188_18_home,188,2015-2016,Everton,18,home,False,Gerard Deulofeu,1,0,1,False
188_30_home,188,2015-2016,Everton,30,home,False,Arouna Koné,2,0,2,True
188_48_away,188,2015-2016,Sunderland,48,away,False,Jermain Defoe,2,1,1,False
188_49_away,188,2015-2016,Sunderland,49,away,False,Steven Fletcher,2,2,0,False
188_54_home,188,2015-2016,Everton,54,home,True,Sebastián Coates,3,2,1,False
188_59_home,188,2015-2016,Everton,59,home,False,Romelu Lukaku,4,2,2,False
188_61_home,188,2015-2016,Everton,61,home,False,Arouna Koné,5,2,3,False
188_75_home,188,2015-2016,Everton,75,home,False,Arouna Koné,6,2,4,False
189_30_home,189,2015-2016,Southampton,30,home,False,Steven Davis,1,0,1,False
189_35_home,189,2015-2016,Southampton,35,home,False,Graziano Pellè,2,0,2,True
190_2_home,190,2015-2016,Tottenham,2,home,False,Mousa Dembélé,1,0,1,False
190_45_home,190,2015-2016,Tottenham,45,home,False,Dele Alli,2,0,2,True
190_78_away,190,2015-2016,Aston Villa,78,away,False,Jordan Ayew,2,1,1,False
190_92_home,190,2015-2016,Tottenham,92,home,False,Harry Kane,3,1,2,False
192_51_home,192,2015-2016,Leicester City,51,home,False,N&#039;Golo Kanté,1,0,1,False
192_64_home,192,2015-2016,Leicester City,64,home,False,Jamie Vardy,2,0,2,True
192_74_away,192,2015-2016,Watford,74,away,False,Troy Deeney,2,1,1,False
193_51_home,193,2015-2016,Manchester United,51,home,False,Jesse Lingard,1,0,1,False
193_90_home,193,2015-2016,Manchester United,90,home,False,Juan Mata,2,0,2,True
202_9_away,202,2015-2016,AFC Bournemouth,9,away,False,Joshua King,0,1,-1,False
202_25_away,202,2015-2016,AFC Bournemouth,25,away,False,Dan Gosling,0,2,-2,True
202_27_home,202,2015-2016,Swansea City,27,home,False,André Ayew,1,2,-1,False
202_38_home,202,2015-2016,Swansea City,38,home,False,Jonjo Shelvey,2,2,0,False
205_45_away,205,2015-2016,Leicester City,45,away,False,Jamie Vardy,0,1,-1,False
205_61_away,205,2015-2016,Leicester City,61,away,False,Leonardo Ulloa,0,2,-2,True
205_82_away,205,2015-2016,Leicester City,82,away,False,Shinji Okazaki,0,3,-3,False
206_16_home,206,2015-2016,Everton,16,home,False,Ross Barkley,1,0,1,False
206_27_home,206,2015-2016,Everton,27,home,False,Romelu Lukaku,2,0,2,True
206_41_home,206,2015-2016,Everton,41,home,False,Ross Barkley,3,0,3,False
206_58_home,206,2015-2016,Everton,58,home,False,Romelu Lukaku,4,0,4,False
208_6_away,208,2015-2016,Liverpool,6,away,True,Eliaquim Mangala,0,1,-1,False
208_22_away,208,2015-2016,Liverpool,22,away,False,Philippe Coutinho,0,2,-2,True
208_31_away,208,2015-2016,Liverpool,31,away,False,Roberto Firmino,0,3,-3,False
208_43_home,208,2015-2016,Manchester City,43,home,False,Sergio Agüero,1,3,-2,False
208_80_away,208,2015-2016,Liverpool,80,away,False,Martin Skrtel,1,4,-3,False
209_22_home,209,2015-2016,Tottenham,22,home,False,Harry Kane,1,0,1,False
209_32_home,209,2015-2016,Tottenham,32,home,False,Toby Alderweireld,2,0,2,True
209_49_home,209,2015-2016,Tottenham,49,home,False,Harry Kane,3,0,3,False
209_82_home,209,2015-2016,Tottenham,82,home,False,Kyle Walker,4,0,4,False
209_86_away,209,2015-2016,West Ham United,86,away,False,Manuel Lanzini,4,1,3,False
211_81_home,211,2015-2016,Sunderland,81,home,False,Patrick van Aanholt,1,0,1,False
211_83_home,211,2015-2016,Sunderland,83,home,False,Duncan Watmore,2,0,2,True
212_16_away,212,2015-2016,Watford,16,away,False,Odion Ighalo,0,1,-1,False
212_40_home,212,2015-2016,Aston Villa,40,home,False,Micah Richards,1,1,0,False
212_68_away,212,2015-2016,Watford,68,away,True,Alan Hutton,1,2,-1,False
212_84_away,212,2015-2016,Watford,84,away,False,Troy Deeney,1,3,-2,True
212_88_home,212,2015-2016,Aston Villa,88,home,False,Jordan Ayew,2,3,-1,False
213_24_away,213,2015-2016,Everton,24,away,False,Ramiro Funes Mori,0,1,-1,False
213_35_away,213,2015-2016,Everton,35,away,False,Romelu Lukaku,0,2,-2,True
213_79_home,213,2015-2016,AFC Bournemouth,79,home,False,Adam Smith,1,2,-1,False
213_86_home,213,2015-2016,AFC Bournemouth,86,home,False,Junior Stanislas,2,2,0,False
213_94_away,213,2015-2016,Everton,94,away,False,Ross Barkley,2,3,-1,False
213_97_home,213,2015-2016,AFC Bournemouth,97,home,False,Junior Stanislas,3,3,0,False
214_9_away,214,2015-2016,Newcastle United,9,away,False,Papiss Demba Cissé,0,1,-1,False
214_13_home,214,2015-2016,Crystal Palace,13,home,False,James McArthur,1,1,0,False
214_16_home,214,2015-2016,Crystal Palace,16,home,False,Yannick Bolasie,2,1,1,False
214_40_home,214,2015-2016,Crystal Palace,40,home,False,Wilfried Zaha,3,1,2,True
214_46_home,214,2015-2016,Crystal Palace,46,home,False,Yannick Bolasie,4,1,3,False
214_92_home,214,2015-2016,Crystal Palace,92,home,False,James McArthur,5,1,4,False
215_8_home,215,2015-2016,Manchester City,8,home,False,Kevin De Bruyne,1,0,1,False
215_19_home,215,2015-2016,Manchester City,19,home,False,Fabian Delph,2,0,2,True
215_48_away,215,2015-2016,Southampton,48,away,False,Shane Long,2,1,1,False
215_68_home,215,2015-2016,Manchester City,68,home,False,Aleksandar Kolarov,3,1,2,False
221_6_home,221,2015-2016,Stoke City,6,home,False,Marko Arnautovic,1,0,1,False
221_14_home,221,2015-2016,Stoke City,14,home,False,Marko Arnautovic,2,0,2,True
222_4_away,222,2015-2016,Leicester City,4,away,False,Riyad Mahrez,0,1,-1,False
222_21_away,222,2015-2016,Leicester City,21,away,False,Riyad Mahrez,0,2,-2,True
222_66_away,222,2015-2016,Leicester City,66,away,False,Riyad Mahrez,0,3,-3,False
223_29_home,223,2015-2016,Watford,29,home,False,Troy Deeney,1,0,1,False
223_90_home,223,2015-2016,Watford,90,home,False,Odion Ighalo,2,0,2,True
225_32_home,225,2015-2016,Arsenal,32,home,False,Joel Campbell,1,0,1,False
225_44_away,225,2015-2016,Sunderland,44,away,True,Olivier Giroud,1,1,0,False
225_62_home,225,2015-2016,Arsenal,62,home,False,Olivier Giroud,2,1,1,False
225_92_home,225,2015-2016,Arsenal,92,home,False,Aaron Ramsey,3,1,2,True
229_68_home,229,2015-2016,Newcastle United,68,home,True,Martin Skrtel,1,0,1,False
229_92_home,229,2015-2016,Newcastle United,92,home,False,Georginio Wijnaldum,2,0,2,True
237_7_away,237,2015-2016,Arsenal,7,away,False,Olivier Giroud,0,1,-1,False
237_37_away,237,2015-2016,Arsenal,37,away,False,Aaron Ramsey,0,2,-2,True
240_33_home,240,2015-2016,Leicester City,33,home,False,Jamie Vardy,1,0,1,False
240_47_home,240,2015-2016,Leicester City,47,home,False,Riyad Mahrez,2,0,2,True
240_76_away,240,2015-2016,Chelsea,76,away,False,Loïc Remy,2,1,1,False
242_39_away,242,2015-2016,Tottenham,39,away,False,Harry Kane,0,1,-1,False
242_42_away,242,2015-2016,Tottenham,42,away,False,Dele Alli,0,2,-2,True
244_4_home,244,2015-2016,Chelsea,4,home,False,Branislav Ivanovic,1,0,1,False
244_12_home,244,2015-2016,Chelsea,12,home,False,Pedro,2,0,2,True
244_49_home,244,2015-2016,Chelsea,49,home,False,Oscar,3,0,3,False
244_52_away,244,2015-2016,Sunderland,52,away,False,Fabio Borini,3,1,2,False
245_26_away,245,2015-2016,Leicester City,26,away,False,Riyad Mahrez,0,1,-1,False
245_31_home,245,2015-2016,Everton,31,home,False,Romelu Lukaku,1,1,0,False
245_64_away,245,2015-2016,Leicester City,64,away,False,Riyad Mahrez,1,2,-1,False
245_68_away,245,2015-2016,Leicester City,68,away,False,Shinji Okazaki,1,3,-2,True
245_88_home,245,2015-2016,Everton,88,home,False,Kevin Mirallas,2,3,-1,False
246_37_away,246,2015-2016,Norwich City,37,away,False,Cameron Jerome,0,1,-1,False
246_53_away,246,2015-2016,Norwich City,53,away,False,Alexander Tettey,0,2,-2,True
246_65_home,246,2015-2016,Manchester United,65,home,False,Anthony Martial,1,2,-1,False
248_2_home,248,2015-2016,Watford,2,home,False,Nathan Aké,1,0,1,False
248_14_home,248,2015-2016,Watford,14,home,False,Odion Ighalo,2,0,2,True
248_84_home,248,2015-2016,Watford,84,home,False,Odion Ighalo,3,0,3,False
250_32_home,250,2015-2016,Arsenal,32,home,False,Theo Walcott,1,0,1,False
250_45_home,250,2015-2016,Arsenal,45,home,False,Olivier Giroud,2,0,2,True
250_81_away,250,2015-2016,Manchester City,81,away,False,Yaya Touré,2,1,1,False
251_18_home,251,2015-2016,Stoke City,18,home,False,Bojan,1,0,1,False
251_25_home,251,2015-2016,Stoke City,25,home,False,Marko Arnautovic,2,0,2,True
253_25_home,253,2015-2016,Tottenham,25,home,False,Harry Kane,1,0,1,False
253_41_home,253,2015-2016,Tottenham,41,home,False,Harry Kane,2,0,2,True
253_79_home,253,2015-2016,Tottenham,79,home,False,Tom Carroll,3,0,3,False
258_11_home,258,2015-2016,Manchester City,11,home,False,Raheem Sterling,1,0,1,False
258_16_home,258,2015-2016,Manchester City,16,home,False,Yaya Touré,2,0,2,True
258_21_home,258,2015-2016,Manchester City,21,home,False,Wilfried Bony,3,0,3,False
258_53_home,258,2015-2016,Manchester City,53,home,False,Kevin De Bruyne,4,0,4,False
258_58_away,258,2015-2016,Sunderland,58,away,False,Fabio Borini,4,1,3,False
